Age,Education,Race,Sex,Hours Per Week,Salary
19, HS-grad, Amer-Indian-Eskimo, Female,25, <=50K
22, Some-college, Black, Female,25, <=50K
55, Masters, White, Male,40, >50K
44, Some-college, Black, Female,35, <=50K
53, 1st-4th, White, Male,67, >50K
44, Masters, White, Female,40, >50K
28, Bachelors, White, Male,50, <=50K
30, Some-college, Black, Female,40, <=50K
39, HS-grad, Amer-Indian-Eskimo, Female,40, <=50K
43, HS-grad, White, Female,40, <=50K
24, Bachelors, White, Female,40, <=50K
27, Assoc-voc, White, Male,56, <=50K
64, 5th-6th, White, Male,70, <=50K
41, Some-college, White, Male,40, >50K
28, HS-grad, White, Male,40, <=50K
61, HS-grad, White, Male,30, <=50K
27, 11th, White, Female,40, <=50K
49, Some-college, White, Female,32, <=50K
20, Some-college, White, Male,40, <=50K
41, Bachelors, White, Female,40, <=50K
28, HS-grad, White, Male,40, <=50K
36, HS-grad, White, Male,40, <=50K
44, Bachelors, White, Male,40, <=50K
51, Bachelors, White, Female,20, >50K
40, Some-college, Black, Female,38, <=50K
19, HS-grad, White, Female,40, <=50K
54, Some-college, White, Female,40, <=50K
55, HS-grad, White, Male,40, <=50K
57, Assoc-voc, White, Female,40, <=50K
29, Some-college, White, Female,30, <=50K
51, HS-grad, White, Female,43, <=50K
44, HS-grad, White, Male,37, <=50K
35, Assoc-voc, White, Male,42, <=50K
40, HS-grad, White, Male,40, <=50K
46, 7th-8th, White, Female,32, <=50K
25, Some-college, White, Male,60, >50K
33, Bachelors, White, Male,36, <=50K
32, Some-college, White, Female,40, <=50K
22, HS-grad, White, Female,40, <=50K
39, Some-college, Asian-Pac-Islander, Female,40, <=50K
18, HS-grad, Asian-Pac-Islander, Male,40, <=50K
43, HS-grad, Black, Female,45, <=50K
46, HS-grad, White, Male,40, <=50K
63, Some-college, White, Male,48, >50K
40, Some-college, White, Male,8, <=50K
59, Bachelors, White, Male,60, >50K
40, Masters, White, Female,40, <=50K
23, HS-grad, White, Male,35, <=50K
64, HS-grad, White, Male,10, <=50K
36, Assoc-voc, White, Male,60, <=50K
48, HS-grad, White, Female,40, <=50K
43, Some-college, White, Female,40, >50K
18, 10th, White, Female,30, <=50K
17, 11th, White, Male,16, <=50K
36, Prof-school, White, Male,50, <=50K
53, HS-grad, White, Male,40, >50K
36, Some-college, White, Female,39, <=50K
20, HS-grad, White, Male,40, <=50K
22, Bachelors, White, Female,60, <=50K
34, Bachelors, White, Male,40, >50K
39, 11th, White, Male,40, <=50K
57, Some-college, White, Female,40, <=50K
30, 10th, White, Female,40, <=50K
37, Prof-school, White, Male,60, >50K
51, HS-grad, White, Male,40, >50K
38, HS-grad, White, Male,40, <=50K
34, HS-grad, White, Female,35, <=50K
47, HS-grad, Black, Female,40, <=50K
28, HS-grad, White, Male,40, <=50K
25, 10th, White, Male,24, <=50K
25, Some-college, White, Female,60, <=50K
50, Masters, White, Male,65, >50K
50, HS-grad, White, Male,40, >50K
43, Bachelors, White, Male,48, <=50K
27, HS-grad, White, Male,75, <=50K
32, HS-grad, White, Male,50, <=50K
44, 10th, White, Male,35, <=50K
19, HS-grad, Black, Female,20, <=50K
53, Some-college, White, Male,40, >50K
21, HS-grad, White, Male,40, <=50K
26, HS-grad, White, Male,40, <=50K
68, HS-grad, White, Male,12, <=50K
31, Some-college, White, Male,57, <=50K
32, Bachelors, White, Male,50, >50K
33, Masters, White, Male,40, <=50K
49, HS-grad, Black, Male,40, <=50K
24, 11th, White, Male,65, <=50K
30, HS-grad, White, Male,42, <=50K
49, HS-grad, White, Male,40, >50K
18, 11th, Black, Male,40, <=50K
30, Some-college, White, Female,37, <=50K
51, HS-grad, White, Male,40, <=50K
52, Some-college, White, Male,40, <=50K
52, HS-grad, White, Male,30, <=50K
23, HS-grad, Black, Male,32, <=50K
23, 10th, White, Male,60, <=50K
36, HS-grad, White, Male,48, <=50K
19, 11th, White, Male,25, <=50K
53, HS-grad, White, Male,60, <=50K
17, 11th, White, Male,25, <=50K
69, HS-grad, White, Female,8, <=50K
46, Bachelors, White, Female,40, <=50K
33, HS-grad, White, Male,46, <=50K
40, Some-college, White, Male,45, <=50K
56, Some-college, White, Male,60, <=50K
29, Masters, White, Male,40, <=50K
41, Some-college, White, Female,38, <=50K
22, HS-grad, White, Male,45, <=50K
28, 7th-8th, White, Male,40, <=50K
31, Bachelors, White, Male,46, <=50K
35, Bachelors, White, Female,40, <=50K
38, Some-college, Black, Male,40, <=50K
17, 10th, White, Female,10, <=50K
39, 10th, White, Male,40, <=50K
27, Some-college, Black, Male,40, <=50K
50, HS-grad, White, Female,40, <=50K
56, HS-grad, White, Male,40, <=50K
80, HS-grad, White, Male,20, <=50K
38, Some-college, White, Female,15, <=50K
52, HS-grad, Black, Male,40, >50K
26, Bachelors, Black, Male,38, <=50K
43, HS-grad, Asian-Pac-Islander, Female,40, <=50K
45, Bachelors, White, Female,42, <=50K
41, Assoc-voc, Black, Male,40, >50K
30, Assoc-acdm, White, Female,25, <=50K
24, Some-college, White, Male,40, <=50K
43, Some-college, White, Female,20, <=50K
44, Bachelors, White, Male,70, >50K
54, HS-grad, Black, Male,40, <=50K
23, Bachelors, White, Female,40, >50K
33, HS-grad, White, Male,60, >50K
18, 11th, White, Male,16, <=50K
38, Some-college, White, Female,40, <=50K
41, Assoc-voc, White, Male,45, <=50K
22, 12th, White, Male,48, <=50K
66, 7th-8th, White, Male,40, >50K
70, HS-grad, White, Male,40, <=50K
58, 10th, White, Female,35, >50K
60, Masters, White, Female,10, <=50K
24, 10th, Black, Male,65, <=50K
61, 11th, White, Female,36, <=50K
35, Bachelors, White, Male,40, <=50K
19, Some-college, White, Female,40, <=50K
52, HS-grad, Black, Female,40, <=50K
38, Bachelors, White, Male,50, >50K
39, HS-grad, White, Male,40, <=50K
33, Bachelors, White, Male,50, <=50K
52, HS-grad, White, Female,40, <=50K
41, HS-grad, White, Female,44, <=50K
37, Some-college, White, Male,55, <=50K
38, Bachelors, White, Male,45, >50K
27, Some-college, White, Female,40, <=50K
38, Masters, White, Female,40, <=50K
38, Bachelors, Asian-Pac-Islander, Male,60, >50K
49, HS-grad, White, Male,30, >50K
38, Bachelors, White, Male,45, >50K
22, HS-grad, White, Male,55, <=50K
40, Assoc-acdm, White, Male,40, >50K
20, HS-grad, White, Male,40, <=50K
34, Doctorate, White, Female,99, <=50K
24, Masters, White, Male,56, <=50K
58, Bachelors, White, Male,40, >50K
24, Some-college, White, Female,40, <=50K
43, HS-grad, White, Male,45, <=50K
38, HS-grad, White, Female,40, <=50K
42, HS-grad, White, Male,40, <=50K
27, Some-college, White, Male,40, <=50K
18, 10th, White, Female,20, <=50K
37, HS-grad, Amer-Indian-Eskimo, Male,48, >50K
48, HS-grad, White, Male,65, <=50K
40, 7th-8th, White, Female,25, <=50K
50, Bachelors, Asian-Pac-Islander, Male,50, >50K
57, HS-grad, Amer-Indian-Eskimo, Female,35, <=50K
36, Some-college, White, Male,60, >50K
41, HS-grad, White, Male,40, <=50K
90, 7th-8th, White, Male,40, <=50K
66, 7th-8th, Black, Female,10, <=50K
34, HS-grad, White, Female,12, <=50K
23, HS-grad, Asian-Pac-Islander, Male,1, <=50K
35, HS-grad, White, Male,55, <=50K
32, HS-grad, White, Male,40, <=50K
33, Bachelors, Black, Male,50, >50K
32, Assoc-voc, White, Male,40, <=50K
31, Some-college, Asian-Pac-Islander, Male,40, <=50K
32, Some-college, White, Male,50, <=50K
40, HS-grad, White, Male,40, <=50K
27, HS-grad, White, Male,30, <=50K
34, HS-grad, Amer-Indian-Eskimo, Male,40, <=50K
35, Assoc-voc, Black, Female,40, >50K
29, Some-college, White, Male,40, <=50K
41, HS-grad, Black, Female,20, <=50K
33, Doctorate, White, Female,48, >50K
22, HS-grad, White, Female,20, <=50K
52, Bachelors, White, Male,40, >50K
20, HS-grad, White, Male,40, <=50K
18, 11th, White, Male,10, <=50K
63, Bachelors, White, Male,50, >50K
49, 7th-8th, White, Female,35, <=50K
58, HS-grad, White, Male,40, <=50K
23, HS-grad, White, Female,50, <=50K
59, HS-grad, White, Male,40, >50K
49, Some-college, White, Male,40, <=50K
23, Bachelors, White, Female,15, <=50K
17, 10th, White, Male,40, <=50K
20, 11th, White, Male,40, <=50K
36, Assoc-voc, White, Male,50, >50K
64, Some-college, White, Female,3, <=50K
34, Some-college, White, Female,40, <=50K
63, Assoc-acdm, White, Female,35, <=50K
51, HS-grad, Black, Female,40, <=50K
40, Some-college, Black, Female,35, <=50K
55, 9th, White, Male,55, <=50K
35, HS-grad, White, Male,46, <=50K
30, Bachelors, White, Male,25, <=50K
47, Bachelors, White, Male,18, <=50K
29, 10th, Black, Male,40, <=50K
17, 11th, White, Female,8, <=50K
32, Prof-school, White, Male,45, >50K
55, Bachelors, White, Male,40, <=50K
47, Some-college, White, Male,56, >50K
50, Bachelors, White, Male,40, <=50K
42, HS-grad, Black, Male,45, >50K
32, Some-college, White, Male,55, >50K
60, Assoc-acdm, White, Male,30, <=50K
53, HS-grad, White, Male,40, <=50K
58, Bachelors, White, Male,40, >50K
45, Bachelors, White, Male,30, <=50K
31, HS-grad, White, Male,40, <=50K
32, HS-grad, White, Male,40, <=50K
37, Some-college, White, Female,30, <=50K
28, Some-college, White, Female,60, <=50K
26, 12th, White, Male,40, <=50K
47, HS-grad, White, Male,80, >50K
34, Some-college, White, Male,50, >50K
42, HS-grad, Black, Male,40, <=50K
48, Bachelors, White, Female,40, >50K
32, HS-grad, Black, Female,40, <=50K
35, Assoc-voc, White, Female,42, >50K
46, Doctorate, White, Female,52, >50K
38, Some-college, White, Male,40, <=50K
49, HS-grad, White, Male,70, <=50K
35, Bachelors, White, Male,40, >50K
61, HS-grad, White, Male,40, <=50K
45, Assoc-acdm, Black, Male,35, <=50K
31, Bachelors, White, Male,40, <=50K
52, Some-college, White, Male,60, >50K
20, Some-college, White, Male,50, <=50K
64, 11th, White, Male,30, <=50K
20, Some-college, White, Male,40, <=50K
24, Masters, White, Male,50, <=50K
29, Assoc-voc, White, Male,40, >50K
23, Bachelors, White, Female,40, <=50K
34, HS-grad, White, Male,40, <=50K
54, Masters, White, Female,38, <=50K
21, Some-college, White, Female,30, <=50K
23, Bachelors, White, Female,30, <=50K
79, 7th-8th, White, Female,30, <=50K
55, Masters, White, Male,40, >50K
42, HS-grad, White, Male,35, <=50K
60, HS-grad, White, Female,40, <=50K
37, Assoc-acdm, Black, Male,40, <=50K
47, HS-grad, White, Male,40, <=50K
20, Some-college, White, Male,40, <=50K
53, Bachelors, White, Male,40, <=50K
34, HS-grad, White, Female,40, <=50K
43, Some-college, Black, Female,40, <=50K
24, Some-college, White, Male,60, <=50K
23, HS-grad, Amer-Indian-Eskimo, Male,40, <=50K
29, Assoc-voc, Other, Male,40, <=50K
58, Some-college, Black, Female,40, <=50K
55, Assoc-acdm, Black, Male,40, >50K
40, Masters, White, Female,40, <=50K
43, Some-college, White, Female,40, <=50K
25, Masters, White, Male,40, <=50K
23, Bachelors, White, Male,24, <=50K
34, HS-grad, White, Male,50, <=50K
26, Some-college, White, Female,35, <=50K
60, Doctorate, White, Female,65, >50K
39, HS-grad, White, Male,50, >50K
21, HS-grad, White, Male,40, <=50K
45, HS-grad, White, Male,45, <=50K
33, Some-college, White, Male,40, <=50K
26, Bachelors, White, Male,70, >50K
39, Some-college, White, Female,45, <=50K
29, Assoc-acdm, White, Female,40, >50K
29, Some-college, Black, Female,40, <=50K
52, 11th, White, Male,40, <=50K
34, Bachelors, White, Male,30, >50K
24, HS-grad, White, Male,48, <=50K
77, Doctorate, White, Male,40, >50K
34, Masters, White, Male,60, <=50K
53, 9th, White, Male,70, <=50K
31, HS-grad, Black, Male,40, <=50K
58, HS-grad, White, Female,15, <=50K
50, Masters, White, Male,55, >50K
32, HS-grad, White, Male,40, <=50K
57, HS-grad, White, Female,40, <=50K
32, HS-grad, White, Female,45, <=50K
77, 9th, Black, Female,10, <=50K
37, Some-college, White, Male,40, <=50K
51, HS-grad, White, Female,40, <=50K
33, Assoc-acdm, Black, Male,60, <=50K
53, HS-grad, White, Female,35, <=50K
32, HS-grad, White, Male,50, <=50K
30, Some-college, White, Male,40, <=50K
19, Some-college, White, Female,20, <=50K
33, Bachelors, White, Female,24, <=50K
31, Assoc-voc, White, Female,40, <=50K
28, Some-college, Black, Female,40, <=50K
19, 12th, White, Female,20, <=50K
27, HS-grad, White, Male,60, <=50K
21, 5th-6th, White, Male,40, <=50K
24, Bachelors, White, Female,40, <=50K
46, HS-grad, White, Male,54, <=50K
31, Bachelors, White, Female,40, <=50K
60, Some-college, White, Male,40, >50K
21, 10th, Black, Female,38, <=50K
38, 11th, White, Female,32, <=50K
31, Assoc-voc, White, Male,40, <=50K
26, Bachelors, White, Male,40, >50K
46, HS-grad, White, Female,25, <=50K
25, HS-grad, White, Male,60, >50K
23, Some-college, White, Male,30, <=50K
53, Masters, White, Male,40, >50K
42, Masters, White, Female,48, >50K
29, HS-grad, White, Female,40, <=50K
45, Some-college, White, Male,50, >50K
70, Bachelors, White, Male,40, <=50K
55, Bachelors, White, Male,60, >50K
40, Doctorate, White, Male,50, >50K
17, 10th, White, Male,30, <=50K
18, HS-grad, White, Male,40, <=50K
34, Masters, White, Male,60, >50K
41, Some-college, White, Female,40, <=50K
28, Bachelors, White, Male,40, <=50K
23, HS-grad, White, Male,40, <=50K
32, Some-college, White, Male,40, <=50K
56, 7th-8th, Black, Male,48, <=50K
36, HS-grad, White, Male,45, <=50K
26, HS-grad, White, Male,50, <=50K
62, Bachelors, White, Female,7, <=50K
35, Assoc-acdm, White, Female,40, <=50K
25, Bachelors, White, Female,40, <=50K
28, HS-grad, White, Male,50, <=50K
21, Some-college, White, Female,25, <=50K
31, 10th, White, Male,40, <=50K
23, Assoc-acdm, White, Male,25, <=50K
58, Bachelors, White, Male,40, >50K
55, Masters, White, Male,40, >50K
54, HS-grad, White, Male,40, <=50K
33, HS-grad, White, Male,40, <=50K
28, 11th, White, Male,40, >50K
40, 11th, White, Male,30, <=50K
33, Bachelors, White, Male,80, >50K
27, Prof-school, Asian-Pac-Islander, Male,10, <=50K
55, HS-grad, White, Male,25, <=50K
53, HS-grad, White, Male,45, <=50K
23, 12th, White, Male,46, <=50K
66, HS-grad, White, Male,16, <=50K
34, Assoc-voc, White, Male,60, >50K
39, 10th, White, Male,40, <=50K
21, Some-college, Black, Female,40, <=50K
26, Some-college, Other, Female,35, <=50K
21, HS-grad, White, Female,40, <=50K
59, HS-grad, White, Male,40, <=50K
61, 10th, White, Male,40, <=50K
30, Bachelors, White, Male,50, >50K
22, Assoc-voc, White, Male,40, <=50K
47, HS-grad, White, Female,30, <=50K
50, HS-grad, White, Male,40, <=50K
67, Bachelors, White, Female,5, <=50K
59, 10th, White, Male,40, <=50K
35, Assoc-acdm, White, Female,80, >50K
56, Some-college, White, Female,20, >50K
28, HS-grad, Black, Male,40, <=50K
34, HS-grad, White, Female,50, <=50K
63, 10th, White, Female,56, <=50K
48, Some-college, White, Male,40, <=50K
41, Some-college, White, Male,44, >50K
26, Some-college, Black, Female,20, <=50K
47, 10th, White, Male,52, <=50K
29, Assoc-voc, White, Male,50, <=50K
30, HS-grad, White, Male,40, <=50K
19, HS-grad, White, Male,20, <=50K
27, Bachelors, White, Female,37, <=50K
59, HS-grad, White, Male,70, <=50K
19, HS-grad, White, Male,40, <=50K
45, 9th, Asian-Pac-Islander, Male,40, <=50K
37, HS-grad, White, Male,40, <=50K
44, Doctorate, White, Female,38, <=50K
34, Bachelors, Asian-Pac-Islander, Male,38, <=50K
30, Bachelors, White, Female,35, <=50K
30, Bachelors, Asian-Pac-Islander, Male,40, >50K
56, 11th, Black, Female,40, <=50K
19, HS-grad, White, Female,40, <=50K
37, 7th-8th, White, Male,40, <=50K
45, Masters, White, Male,43, >50K
21, Some-college, White, Female,40, <=50K
34, HS-grad, White, Male,45, <=50K
27, Bachelors, White, Male,50, <=50K
44, Masters, White, Female,40, <=50K
33, Bachelors, White, Male,40, <=50K
32, Some-college, White, Female,50, <=50K
37, Some-college, White, Male,40, <=50K
26, Bachelors, White, Female,48, <=50K
49, HS-grad, White, Male,60, <=50K
20, Some-college, White, Female,30, <=50K
37, Some-college, White, Male,40, <=50K
22, 5th-6th, White, Male,48, <=50K
44, Bachelors, White, Male,35, <=50K
30, HS-grad, White, Male,40, <=50K
55, HS-grad, White, Male,40, <=50K
36, 11th, White, Male,40, <=50K
29, 12th, White, Male,40, <=50K
19, Some-college, White, Male,22, <=50K
45, Assoc-voc, White, Male,40, <=50K
38, Bachelors, White, Male,55, >50K
42, Some-college, Asian-Pac-Islander, Male,40, <=50K
27, Assoc-voc, White, Female,40, <=50K
20, Some-college, White, Male,25, <=50K
43, Bachelors, White, Male,35, <=50K
21, HS-grad, White, Male,40, <=50K
33, Bachelors, White, Female,40, <=50K
36, HS-grad, White, Male,80, >50K
34, 12th, White, Male,40, <=50K
72, 7th-8th, White, Female,99, <=50K
54, Some-college, White, Male,44, >50K
30, HS-grad, White, Male,40, >50K
63, HS-grad, Black, Male,40, <=50K
36, Bachelors, White, Male,50, >50K
25, Bachelors, White, Male,50, <=50K
72, Assoc-acdm, White, Female,40, <=50K
55, HS-grad, White, Male,40, <=50K
44, Some-college, White, Male,45, >50K
41, HS-grad, Black, Female,40, <=50K
20, Some-college, White, Male,40, <=50K
47, Assoc-acdm, White, Male,40, >50K
71, Some-college, White, Male,20, <=50K
41, Bachelors, White, Male,40, >50K
35, HS-grad, Other, Male,40, <=50K
18, HS-grad, White, Female,40, <=50K
23, HS-grad, White, Female,30, <=50K
57, Bachelors, White, Male,40, <=50K
56, 1st-4th, Amer-Indian-Eskimo, Male,65, <=50K
25, Some-college, White, Female,35, <=50K
64, Assoc-voc, White, Female,15, <=50K
35, Bachelors, White, Female,40, <=50K
61, Assoc-voc, White, Male,40, <=50K
36, Bachelors, White, Female,55, <=50K
18, 12th, Black, Female,15, <=50K
21, Some-college, Black, Female,20, <=50K
43, Assoc-acdm, White, Female,35, <=50K
32, HS-grad, White, Male,40, <=50K
52, 12th, White, Male,45, >50K
48, HS-grad, White, Male,55, <=50K
40, Bachelors, White, Female,40, <=50K
35, HS-grad, White, Male,40, >50K
22, Some-college, White, Female,25, <=50K
42, HS-grad, White, Female,40, <=50K
60, 7th-8th, White, Female,20, <=50K
34, Some-college, Black, Male,40, <=50K
27, Assoc-acdm, White, Male,40, <=50K
47, Bachelors, White, Male,65, <=50K
65, 9th, White, Male,45, <=50K
61, Masters, White, Female,99, <=50K
18, Some-college, White, Male,28, <=50K
49, HS-grad, White, Male,40, <=50K
48, Doctorate, White, Male,45, >50K
26, Some-college, Black, Male,75, <=50K
30, Bachelors, White, Male,40, <=50K
68, HS-grad, White, Male,50, >50K
23, HS-grad, White, Male,80, <=50K
65, HS-grad, White, Male,24, <=50K
32, Bachelors, White, Male,44, <=50K
44, Masters, White, Male,40, >50K
48, Masters, White, Female,40, >50K
24, Assoc-voc, White, Male,45, <=50K
58, Some-college, White, Male,40, <=50K
